reaction_name	template_id	example	reaction_template	reactant_categories
ullmann_X	8307	Cc1cnccc1Br.Brc1ccncc1Cc1cc2cocc2cc1I>>Cc1cnccc1c1cc2cocc2cc1Cc1cnccc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[I;$([I][*;$([#6]);!$(*=*)]);$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])]):3][*:4]>>[a:2][a:4]	X-Bromide_Het6.X-Iodide_PheHet5
ullmann_X	8308	Cc1cnccc1Br.Brc1ccncc1CCc1c(I)ccc2ccncc12>>Cc1cnccc1c1ccc2ccncc2c1CCc1cnccc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[I;$([I][*;$([#6]);!$(*=*)]);$([$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]);!$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)])])]):3][*:4]>>[a:2][a:4]	X-Bromide_Het6.X-Iodide_PheHet6
ullmann_X	8309	Cc1cnccc1Br.O=S(=O)(Oc1cocc1Cc1cnccc1Br)C(F)(F)F>>Cc1cnccc1c1cocc1Cc1cnccc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaa1)]);$(*[a;$(*1[*][*][*][*]1)]);!$([$(*[$(a(aa2)a1a2aaaa1)]),$(*[$(a2aa1a(a2)aaaa1)]),$(*[$(*(aa2)c1c2cccc1)]),$(*[$(*2ac1c(a2)cccc1)]),$(*[$(a1aa(aaa2)a2a1)]),$(*[$(a1a(aaa2)a2aa1)])])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6.X-Triflate_Het5
ullmann_X	8310	Cc1cnccc1Br.O=S(=O)(Oc1oc2cocc2c1Cc1cnccc1Br)C(F)(F)F>>Cc1cnccc1c1oc2cocc2c1Cc1cnccc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[$(a1aa(aaa2)a2a1)]),$(*[$(a1a(aaa2)a2aa1)])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6.X-Triflate_Het5Het5
ullmann_X	8311	Cc1cnccc1Br.O=S(=O)(Oc1oc2ccncc2c1Cc1cnccc1Br)C(F)(F)F>>Cc1cnccc1c1oc2ccncc2c1Cc1cnccc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[$(a(aa2)a1a2aaaa1)]),$(*[$(a2aa1a(a2)aaaa1)]);!$([$(*[$(*(aa2)c1c2cccc1)]),$(*[$(*2ac1c(a2)cccc1)])])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6.X-Triflate_Het5Het6
ullmann_X	8312	Cc1cnccc1Br.O=S(=O)(Oc1oc2ccccc2c1Cc1cnccc1Br)C(F)(F)F>>Cc1cnccc1c1oc2ccccc2c1Cc1cnccc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[$(*(aa2)c1c2cccc1)]),$(*[$(*2ac1c(a2)cccc1)])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6.X-Triflate_Het5Phe
ullmann_X	8313	Cc1cnccc1Br.O=S(=O)(Oc1ccncc1Cc1cnccc1Br)C(F)(F)F>>Cc1cnccc1c1ccncc1Cc1cnccc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6.X-Triflate_Het6
ullmann_X	8314	Cc1cnccc1Br.O=S(=O)(Oc1cc2cocc2nc1Cc1cnccc1Br)C(F)(F)F>>Cc1cnccc1c1cc2cocc2nc1Cc1cnccc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6.X-Triflate_Het6Het5
ullmann_X	8315	Cc1cnccc1Br.O=S(=O)(Oc1ncc2ccncc2c1Cc1cnccc1Br)C(F)(F)F>>Cc1cnccc1:S(=O)(=O)C(F)(F)F	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)]);!$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)])])]):3][*:4]>>[a:2][a:4]	X-Bromide_Het6.X-Triflate_Het6Het6
ullmann_X	8316	Cc1cnccc1Br.O=S(=O)(Oc1ncc2ccccc2c1Cc1cnccc1Br)C(F)(F)F>>Cc1cnccc1c1ncc2ccccc2c1Cc1cnccc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]);!$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)])])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6.X-Triflate_Het6Phe
ullmann_X	8317	Cc1cnccc1Br.O=S(=O)(Oc1cc2cocc2cc1Cc1cnccc1Br)C(F)(F)F>>Cc1cnccc1c1cc2cocc2cc1Cc1cnccc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6.X-Triflate_PheHet5
ullmann_X	8318	Cc1cnccc1Br.O=S(=O)(Oc1ccc2ccncc2c1Cc1cnccc1Br)C(F)(F)F>>Cc1cnccc1:S(=O)(=O)C(F)(F)F	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]);!$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)])])]):3][*:4]>>[a:2][a:4]	X-Bromide_Het6.X-Triflate_PheHet6
ullmann_X	8319	Cc1nc2cocc2cc1Br.Brc1ccccc1Cc1nc2cocc2cc1Br>>Cc1nc2cocc2cc1c1ccccc1Cc1nc2cocc2cc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[c;$(c1ccccc1)]);$(*[c;$(c1[c][c][c][c][c]1)]);!$([$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)])])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6Het5.X-Bromide_Phe
ullmann_X	8320	Cc1nc2cocc2cc1Br.Brc1cc2cocc2nc1Cc1c(Br)ccc2ccccc12>>Cc1nc2cocc2cc1c1ccc2ccccc2c1Cc1nc2cocc2cc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6Het5.X-Bromide_PhePhe
ullmann_X	8321	Cc1nc2cocc2cc1Br.Brc1cc2cocc2nc1Cc1ccccc1I>>Cc1nc2cocc2cc1c1ccccc1Cc1nc2cocc2cc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[I;$([I][*;$([#6]);!$(*=*)]);$([$(*[c;$(c1ccccc1)]);$(*[c;$(c1[c][c][c][c][c]1)]);!$([$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)])])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6Het5.X-Iodide_Phe
ullmann_X	8322	Cc1nc2cocc2cc1Br.Brc1cc2cocc2nc1Cc1c(I)ccc2ccccc12>>Cc1nc2cocc2cc1c1ccc2ccccc2c1Cc1nc2cocc2cc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[I;$([I][*;$([#6]);!$(*=*)]);$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6Het5.X-Iodide_PhePhe
ullmann_X	8323	Cc1nc2cocc2cc1Br.O=S(=O)(Oc1cccc(Cc2nc3cocc3cc2Br)c1)C(F)(F)F>>Cc1nc2cocc2cc1c1cccc(Cc2nc3cocc3cc2Br)c1	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[c;$(c1ccccc1)]);$(*[c;$(c1[c][c][c][c][c]1)]);!$([$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)])])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6Het5.X-Triflate_Phe
ullmann_X	8324	Cc1nc2cocc2cc1Br.O=S(=O)(Oc1ccc2ccccc2c1Cc1nc2cocc2cc1Br)C(F)(F)F>>Cc1nc2cocc2cc1c1ccc2ccccc2c1Cc1nc2cocc2cc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6Het5.X-Triflate_PhePhe
ullmann_X	8325	Cc1nc2cocc2cc1Br.Brc1cocc1Cc1nc2cocc2cc1Br>>Cc1nc2cocc2cc1c1cocc1Cc1nc2cocc2cc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaa1)]);$(*[a;$(*1[*][*][*][*]1)]);!$([$(*[$(a(aa2)a1a2aaaa1)]),$(*[$(a2aa1a(a2)aaaa1)]),$(*[$(*(aa2)c1c2cccc1)]),$(*[$(*2ac1c(a2)cccc1)]),$(*[$(a1aa(aaa2)a2a1)]),$(*[$(a1a(aaa2)a2aa1)])])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6Het5.X-Bromide_Het5
ullmann_X	8326	Cc1nc2cocc2cc1Br.Brc1cc2cocc2nc1Cc1c(Br)oc2cocc12>>Cc1nc2cocc2cc1c1oc2cocc2c1Cc1nc2cocc2cc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[$(a1aa(aaa2)a2a1)]),$(*[$(a1a(aaa2)a2aa1)])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6Het5.X-Bromide_Het5Het5
ullmann_X	8327	Cc1nc2cocc2cc1Br.Brc1cc2cocc2nc1Cc1c(Br)oc2ccncc12>>Cc1nc2cocc2cc1c1oc2ccncc2c1Cc1nc2cocc2cc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[$(a(aa2)a1a2aaaa1)]),$(*[$(a2aa1a(a2)aaaa1)]);!$([$(*[$(*(aa2)c1c2cccc1)]),$(*[$(*2ac1c(a2)cccc1)])])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6Het5.X-Bromide_Het5Het6
ullmann_X	8328	Cc1nc2cocc2cc1Br.Brc1cc2cocc2nc1Cc1c(Br)oc2ccccc12>>Cc1nc2cocc2cc1c1oc2ccccc2c1Cc1nc2cocc2cc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[$(*(aa2)c1c2cccc1)]),$(*[$(*2ac1c(a2)cccc1)])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6Het5.X-Bromide_Het5Phe
ullmann_X	8329	Cc1nc2cocc2cc1Br.Brc1ccncc1Cc1nc2cocc2cc1Br>>Cc1nc2cocc2cc1c1ccncc1Cc1nc2cocc2cc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6Het5.X-Bromide_Het6
ullmann_X	8330	Cc1nc2cocc2cc1Br.Brc1cc2cocc2nc1Cc1nc2cocc2cc1Br>>Cc1nc2cocc2cc1c1cc2cocc2nc1Cc1nc2cocc2cc1Br	[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[Br;$([Br][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):3][a:4]>>[a:2][a:4]	X-Bromide_Het6Het5.X-Bromide_Het6Het5
